TABELA DE SIMBOLOS - "gram01.grm-DFA.lda"

+-----+--------------------------------+----------------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| POS | TOKEN                          | LEXEMA               | POS NA ENTRADA (linha,coluna)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  17 | tk_CADEIA                      | "a_state_3_title"    | ( 26,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  18 | tk_CADEIA                      | "a_state_3_item_1"   | ( 27,  8) ( 28,  8) ( 29,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  19 | tk_CADEIA                      | "a_state_3_item_2"   | ( 30,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  20 | tk_CADEIA                      | "a_state_3_item_3"   | ( 31,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  21 | tk_IDEN                        | itens_2_3            | ( 33,  8) ( 34,  8) ( 35,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  22 | tk_CADEIA                      | "(a_state_2_item_1)" | ( 33, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  23 | tk_CADEIA                      | "trans_3"            | ( 37,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  24 | tk_CADEIA                      | "state_4"            | ( 39,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  25 | tk_CADEIA                      | "a_state_4_title"    | ( 40,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  26 | tk_CADEIA                      | "a_state_4_item_1"   | ( 41,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  27 | tk_IDEN                        | itens_3_4            | ( 43,  8) ( 44,  8) ( 45,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  28 | tk_CADEIA                      | "(a_state_3_item_1)" | ( 43, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  29 | tk_CADEIA                      | "trans_4"            | ( 47,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  30 | tk_CADEIA                      | "state_5"            | ( 49,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  31 | tk_CADEIA                      | "a_state_5_title"    | ( 50,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  32 | tk_CADEIA                      | "a_state_5_item_1"   | ( 51,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  33 | tk_IDEN                        | itens_3_5            | ( 53,  8) ( 54,  8) ( 55,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  34 | tk_CADEIA                      | "(a_state_3_item_2)" | ( 53, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  35 | tk_CADEIA                      | "trans_5"            | ( 57,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  36 | tk_IDEN                        | itens_5_6            | ( 59,  8) ( 60,  8) ( 61,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  37 | tk_CADEIA                      | "(a_state_5_item_1)" | ( 59, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  38 | tk_CADEIA                      | "trans_6"            | ( 63,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  39 | tk_CADEIA                      | "state_6"            | ( 65,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  40 | tk_CADEIA                      | "a_state_6_title"    | ( 66,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  41 | tk_CADEIA                      | "a_state_6_item_1"   | ( 67,  8) ( 68,  8) ( 69,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  42 | tk_CADEIA                      | "a_state_6_item_2"   | ( 70,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  43 | tk_CADEIA                      | "a_state_6_item_3"   | ( 71,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  44 | tk_IDEN                        | itens_6_7            | ( 73,  8) ( 74,  8) ( 75,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  45 | tk_CADEIA                      | "(a_state_6_item_1)" | ( 73, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  46 | tk_CADEIA                      | "trans_7"            | ( 77,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  47 | tk_CADEIA                      | "state_7"            | ( 79,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  48 | tk_CADEIA                      | "a_state_7_title"    | ( 80,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  49 | tk_CADEIA                      | "a_state_7_item_1"   | ( 81,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  50 | tk_IDEN                        | itens_6_8            | ( 83,  8) ( 84,  8) ( 85,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
|  51 | tk_CADEIA                      | "(a_state_6_item_2)" | ( 83, 18)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
|  52 | tk_CADEIA                      | "trans_8"            | ( 87,  8)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
+-----+--------------------------------+----------------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
